transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN02200,U02200,34.0,Other,3.15,2.31,3.04,4.52,8.36,153.0,165,5.64,Medium,Yes,,0
TXN02201,U02201,27.0,Male,5.77,3.74,3.01,1.93,8.14,207.0,27,8.66,Low,No,Mild,0
TXN02202,U02202,35.0,Other,5.15,2.47,0.37,4.54,6.63,183.0,29,7.7,Medium,Yes,,0
TXN02203,U02203,30.0,Other,7.44,4.94,1.02,3.31,6.83,228.0,175,9.26,Medium,No,Severe,1
TXN02204,U02204,22.0,Other,8.34,1.42,3.1,5.67,6.91,67.0,55,10.15,Low,Yes,Moderate,1
TXN02205,U02205,24.0,Female,4.39,2.55,0.17,5.44,6.81,129.0,152,6.71,High,No,Mild,0
TXN02206,U02206,33.0,Female,7.52,3.86,1.6,2.28,6.98,142.0,83,9.86,High,No,Moderate,1
TXN02207,U02207,22.0,Other,3.71,2.47,0.8,5.66,5.95,108.0,99,5.71,Low,No,Mild,0
TXN02208,U02208,32.0,Female,11.69,0.98,2.74,4.38,5.81,154.0,113,,Low,No,Severe,1
TXN02209,U02209,21.0,Male,10.55,4.09,3.16,3.9,6.41,105.0,72,11.72,Medium,No,Severe,1
TXN02210,U02210,29.0,Other,10.01,2.9,3.55,3.86,6.48,173.0,124,11.1,High,Yes,Moderate,1
TXN02211,U02211,24.0,Other,6.16,3.27,0.73,5.09,6.28,69.0,24,6.87,High,No,Moderate,1
TXN02212,U02212,22.0,Female,4.55,2.04,0.51,2.04,6.94,210.0,70,5.81,High,Yes,Mild,0
TXN02213,U02213,180.0,Male,7.98,3.62,2.08,1.9,7.45,32.0,36,10.49,High,Yes,Moderate,1
TXN02214,U02214,24.0,Other,4.77,2.15,0.02,5.11,6.0,76.0,127,7.14,Medium,No,Mild,0
TXN02215,U02215,33.0,Female,3.94,2.4,1.04,2.79,4.57,82.0,164,4.83,Medium,Yes,Moderate,0
TXN02216,U02216,26.0,Other,11.38,5.04,1.61,4.35,6.73,32.0,176,12.71,Low,No,Severe,1
TXN02217,U02217,20.0,Male,3.96,4.3,2.84,5.02,6.07,133.0,175,,Low,No,Moderate,1
TXN02218,U02218,20.0,Female,10.92,5.72,3.88,4.47,8.32,186.0,70,12.81,Low,No,Severe,1
TXN02219,U02219,28.0,Other,7.94,0.99,0.63,1.5,5.67,175.0,109,,High,No,Moderate,1
TXN02220,U02220,30.0,Female,3.02,3.59,3.11,0.62,,107.0,36,5.19,High,Yes,,0
TXN02221,U02221,33.0,Other,6.37,0.88,2.29,4.28,5.85,223.0,93,8.38,Low,No,,0
TXN02222,U02222,21.0,Female,6.86,2.02,2.17,3.36,7.53,82.0,147,9.31,Medium,No,Moderate,1
TXN02223,U02223,32.0,Other,6.91,2.59,1.28,5.44,6.67,112.0,98,8.17,High,No,Mild,0
TXN02224,U02224,27.0,Other,5.0,4.71,2.15,4.11,4.96,240.0,120,7.5,Low,Yes,Moderate,1
TXN02225,U02225,26.0,Other,9.91,5.22,0.22,2.73,8.77,81.0,91,12.57,Medium,Yes,Severe,1
TXN02226,U02226,32.0,Male,7.2,5.97,2.66,1.1,8.77,184.0,79,8.86,Low,No,Severe,1
TXN02227,U02227,20.0,Male,10.37,4.13,2.78,3.16,5.28,113.0,134,13.27,Medium,No,Severe,1
TXN02228,U02228,25.0,Other,6.08,4.06,2.92,3.18,,156.0,99,8.77,Medium,No,Moderate,1
TXN02229,U02229,28.0,Female,4.36,5.23,2.15,5.82,6.07,24.0,164,6.82,Medium,No,Severe,1
TXN02230,U02230,29.0,Male,11.35,1.04,1.64,0.74,8.04,155.0,82,13.42,Low,Yes,Severe,1
TXN02231,U02231,25.0,,4.92,4.55,3.15,4.01,-3.0,96.0,19,6.58,Medium,No,Severe,1
TXN02232,U02232,21.0,Other,5.29,5.88,2.68,3.19,8.14,230.0,77,8.23,Low,No,Severe,1
TXN02233,U02233,28.0,Other,11.95,3.35,0.87,5.66,6.18,216.0,118,12.54,Medium,Yes,Moderate,1
TXN02234,U02234,30.0,Other,3.91,0.93,1.39,4.23,7.47,30.0,41,5.51,Low,No,Mild,0
TXN02235,U02235,26.0,Other,8.17,3.19,1.73,3.79,8.75,100.0,95,10.37,Medium,Yes,Moderate,1
TXN02236,U02236,29.0,Female,8.2,4.79,2.66,4.74,8.66,128.0,128,9.7,Low,No,Moderate,1
TXN02237,U02237,33.0,Other,12.0,2.52,2.7,2.46,6.87,124.0,26,13.72,Medium,Yes,Moderate,1
TXN02238,U02238,35.0,Male,4.93,4.78,3.87,1.77,6.05,47.0,64,6.96,Low,No,Moderate,1
TXN02239,U02239,32.0,Other,11.2,2.2,1.97,2.2,7.27,130.0,118,13.83,Low,No,Severe,1
TXN02240,U02240,31.0,Female,6.97,5.01,0.25,4.32,6.84,25.0,65,9.23,High,Yes,Moderate,1
TXN02241,U02241,25.0,Male,10.24,4.76,1.75,2.51,,119.0,21,,Medium,Yes,Severe,1
TXN02242,U02242,33.0,Male,10.29,5.7,2.83,4.9,5.14,149.0,148,11.77,High,Yes,Moderate,1
TXN02243,U02243,22.0,Other,11.61,4.88,0.66,1.95,7.46,102.0,55,,Low,Yes,Severe,1
TXN02244,U02244,35.0,Female,8.11,5.88,3.37,4.96,8.39,120.0,96,9.74,Medium,No,Severe,1
TXN02245,U02245,24.0,Male,4.63,4.28,1.27,2.08,4.84,153.0,39,7.12,High,No,Moderate,1
TXN02246,U02246,30.0,Female,11.29,1.53,3.87,4.28,5.15,72.0,156,13.85,High,Yes,Moderate,1
TXN02247,U02247,31.0,Male,7.62,4.79,2.15,5.44,8.38,40.0,81,9.08,Low,Yes,Moderate,1
TXN02248,U02248,26.0,Male,8.96,1.84,0.97,1.97,4.77,44.0,43,9.92,Low,Yes,Severe,1
TXN02249,U02249,24.0,Female,3.01,3.15,3.11,5.56,6.61,143.0,26,5.34,Low,No,Mild,0
TXN02250,U02250,21.0,Male,11.74,1.8,1.86,1.29,7.22,20.0,138,13.29,Medium,Yes,Severe,1
TXN02251,U02251,21.0,Male,7.49,0.73,2.18,5.15,6.28,32.0,91,8.25,Medium,Yes,Mild,0
TXN02252,U02252,,Male,6.48,2.14,1.31,2.7,7.27,139.0,91,7.25,High,Yes,Moderate,1
TXN02253,U02253,28.0,Male,9.46,4.27,0.92,4.25,6.24,84.0,160,10.04,High,No,Moderate,1
TXN02254,U02254,27.0,Male,4.18,4.98,3.99,4.38,7.18,194.0,28,4.99,Low,No,Moderate,1
TXN02255,U02255,30.0,Other,11.94,1.28,1.57,5.75,6.58,64.0,45,14.84,Low,Yes,Moderate,1
TXN02256,U02256,30.0,Female,9.56,4.8,1.36,1.45,8.08,55.0,59,10.34,High,Yes,,1
TXN02257,U02257,26.0,Other,7.63,1.28,3.37,3.82,5.4,114.0,154,8.71,High,No,Mild,0
TXN02258,U02258,20.0,Other,3.04,2.49,0.96,4.92,8.33,142.0,94,4.39,Medium,No,,0
TXN02259,U02259,29.0,Male,4.1,5.32,2.94,2.17,8.58,,37,4.98,,Yes,,1
TXN02260,U02260,28.0,Female,6.31,5.73,2.33,3.15,7.1,76.0,101,8.83,L,No,Moderate,1
TXN02261,U02261,33.0,Female,3.73,3.17,0.11,0.68,6.35,135.0,29,6.46,Medium,Yes,,0
TXN02262,U02262,30.0,Female,3.04,1.01,1.57,3.47,5.54,182.0,176,4.93,Medium,Yes,,0
TXN02263,U02263,30.0,Male,8.03,1.13,2.23,4.7,6.32,138.0,126,10.67,Low,No,,1
TXN02264,U02264,27.0,Male,5.92,5.75,3.37,5.62,8.1,136.0,177,8.09,Low,Yes,Severe,1
TXN02265,U02265,19.0,Male,5.05,1.47,2.32,2.81,8.23,205.0,130,6.38,Medium,No,Mild,0
TXN02266,U02266,18.0,Female,5.72,2.04,2.13,0.74,5.87,243.0,127,8.03,Low,Yes,,0
TXN02267,U02267,,Female,3.18,2.37,1.16,3.16,,219.0,164,5.91,Medium,No,Mild,0
TXN02268,U02268,21.0,Female,3.95,0.78,3.81,3.67,6.26,245.0,130,5.36,High,No,Mild,0
TXN02269,U02269,32.0,Other,4.35,3.61,1.82,1.42,7.57,73.0,90,6.12,Medium,Yes,,0
TXN02270,U02270,18.0,Male,8.48,1.92,2.74,3.41,6.07,126.0,17,11.09,Medium,Yes,Severe,1
TXN02271,U02271,24.0,Female,7.67,5.62,3.13,3.12,7.31,240.0,128,10.38,Medium,No,Severe,1
TXN02272,U02272,19.0,Other,9.81,1.63,2.26,5.04,5.15,77.0,142,11.48,Low,No,Moderate,1
TXN02273,U02273,20.0,Other,3.5,2.91,0.95,2.47,5.09,172.0,122,4.43,High,Yes,Mild,0
TXN02274,U02274,,Female,5.59,1.4,0.77,5.68,5.59,221.0,51,6.63,High,Yes,Mild,0
TXN02275,U02275,30.0,Female,3.2,2.71,2.83,0.65,8.32,116.0,159,6.16,Medium,Yes,,0
TXN02276,U02276,29.0,Female,8.89,1.55,1.75,5.34,5.95,55.0,168,10.15,Low,No,Moderate,1
TXN02277,U02277,19.0,Male,3.3,2.6,3.76,1.9,8.49,162.0,101,4.52,Medium,No,,0
TXN02278,U02278,21.0,Female,11.66,3.97,3.06,3.36,4.54,62.0,107,13.04,Medium,Yes,Moderate,1
TXN02279,U02279,25.0,Male,11.77,2.76,3.97,5.84,6.14,224.0,22,13.47,Medium,No,,1
TXN02280,U02280,23.0,Female,3.38,4.47,3.8,1.43,5.62,39.0,138,3.97,Low,No,Severe,1
TXN02281,U02281,24.0,Other,11.56,4.77,2.65,3.47,6.62,154.0,138,12.46,High,No,Moderate,1
TXN02282,U02282,20.0,Female,5.26,1.37,1.24,2.49,6.34,167.0,43,6.94,High,No,Mild,0
TXN02283,U02283,21.0,Other,6.84,1.79,3.04,3.48,6.78,140.0,16,7.39,Low,Yes,Mild,0
TXN02284,U02284,33.0,Female,5.81,4.27,0.6,0.62,7.56,207.0,15,6.52,Medium,No,Severe,1
TXN02285,U02285,26.0,Male,3.6,2.01,1.99,1.26,8.39,37.0,29,6.27,Medium,No,,0
TXN02286,U02286,32.0,Male,5.88,4.57,3.12,2.46,6.33,194.0,161,7.5,Medium,Yes,Moderate,1
TXN02287,U02287,30.0,Male,3.5,3.44,3.07,2.11,6.94,226.0,63,4.5,High,No,Mild,0
TXN02288,U02288,25.0,Male,9.2,1.69,2.14,4.04,6.42,223.0,37,11.86,,No,Moderate,1
TXN02289,U02289,22.0,Male,6.61,0.92,2.97,3.42,6.75,45.0,173,8.7,Low,Yes,Moderate,1
TXN02290,U02290,21.0,Male,8.09,3.23,3.92,5.86,7.51,27.0,173,8.91,Low,Yes,Moderate,1
TXN02291,U02291,35.0,Other,4.39,4.48,1.41,1.81,7.67,164.0,130,6.99,Medium,Yes,Severe,1
TXN02292,U02292,28.0,Other,7.55,3.76,0.41,3.45,8.72,115.0,97,10.08,Low,No,Mild,0
TXN02293,U02293,32.0,Female,3.75,3.81,3.89,5.47,6.6,232.0,132,5.01,Low,No,,0
TXN02294,U02294,35.0,Male,10.3,5.05,2.33,1.37,5.09,173.0,35,12.09,High,Yes,Moderate,1
TXN02295,U02295,27.0,Female,8.88,5.74,3.87,5.53,7.77,80.0,180,10.47,Medium,No,Moderate,1
TXN02296,U02296,27.0,Female,4.72,2.18,2.52,2.38,5.87,249.0,133,6.52,Low,No,Mild,0
TXN02297,U02297,21.0,Female,6.04,2.73,2.84,2.19,8.52,241.0,180,6.65,Low,Yes,Mild,0
TXN02298,U02298,35.0,Other,8.83,4.02,0.5,3.09,8.39,32.0,175,9.41,Low,No,Moderate,1
TXN02299,U02299,20.0,Female,6.77,2.45,0.91,2.78,5.8,62.0,118,,High,Yes,Mild,0
TXN02300,U02300,26.0,Other,8.35,5.58,0.88,4.8,5.54,172.0,36,10.64,Medium,Yes,Moderate,1
TXN02301,U02301,28.0,Female,4.33,1.83,3.78,1.13,6.57,229.0,61,5.82,Low,No,Mild,0
TXN02302,U02302,31.0,Female,8.14,4.83,3.52,3.99,6.85,52.0,171,10.63,Low,No,Severe,1
TXN02303,U02303,27.0,Female,4.47,3.66,2.55,5.09,8.83,185.0,97,6.51,High,No,,0
TXN02304,U02304,20.0,Female,11.85,1.87,2.38,4.84,5.25,216.0,56,14.2,Medium,Yes,Severe,1
TXN02305,U02305,18.0,Other,3.38,1.62,2.42,0.59,4.67,182.0,29,4.96,Medium,No,,0
TXN02306,U02306,27.0,Other,5.71,2.98,1.96,5.13,7.68,101.0,81,7.86,Low,No,,0
TXN02307,U02307,25.0,Other,4.12,3.91,2.39,4.48,7.87,208.0,125,5.73,Medium,No,,0
TXN02308,U02308,24.0,Male,5.75,1.77,2.3,3.73,5.75,238.0,69,8.1,High,Yes,Mild,0
TXN02309,U02309,34.0,Female,7.22,4.32,1.34,1.59,8.22,231.0,145,7.97,Low,Yes,Moderate,1
TXN02310,U02310,25.0,Female,5.5,1.87,3.59,4.24,,78.0,123,6.78,Low,Yes,Mild,0
TXN02311,U02311,,Female,3.19,3.64,1.5,4.43,6.56,34.0,76,4.27,Low,No,,0
TXN02312,U02312,19.0,Other,4.13,5.02,1.31,5.0,6.69,42.0,108,7.0,Medium,No,Moderate,1
TXN02313,U02313,26.0,Male,8.71,4.34,1.09,1.34,7.41,195.0,91,11.58,Medium,No,Moderate,1
TXN02314,U02314,23.0,Male,6.34,2.55,0.35,2.26,6.8,228.0,24,9.19,High,Yes,Mild,0
TXN02315,U02315,29.0,Other,11.13,2.42,2.97,4.51,5.9,85.0,32,13.17,Medium,Yes,Severe,1
TXN02316,U02316,33.0,Female,10.72,2.23,1.98,1.17,8.69,130.0,74,11.65,High,Yes,Severe,1
TXN02317,U02317,25.0,Female,3.16,-4.16,0.48,2.76,8.3,39.0,152,5.3,High,No,Moderate,1
TXN02318,U02318,22.0,Other,3.08,4.79,1.83,5.67,5.91,94.0,54,3.72,High,No,Severe,1
TXN02319,U02319,31.0,Male,8.36,3.03,0.31,1.54,5.47,128.0,21,11.14,High,Yes,Moderate,1
TXN02320,U02320,19.0,Male,3.71,2.06,3.02,4.53,8.32,207.0,70,5.71,,Yes,,0
TXN02321,U02321,26.0,Male,10.19,5.43,2.63,2.62,,153.0,44,11.71,High,No,Severe,1
TXN02322,U02322,34.0,Other,10.36,2.44,1.68,3.78,8.97,180.0,24,12.51,Medium,No,Severe,1
TXN02323,U02323,35.0,Female,9.83,2.59,0.7,0.69,6.66,59.0,139,10.72,Low,Yes,Severe,1
TXN02324,U02324,22.0,Other,8.69,3.02,1.41,2.05,6.6,77.0,22,11.59,Low,Yes,Severe,1
TXN02325,U02325,32.0,Female,11.57,3.36,2.39,3.96,7.06,46.0,179,12.71,Medium,Yes,Severe,1
TXN02326,U02326,20.0,Male,5.34,3.14,2.26,5.69,6.21,151.0,121,6.96,Low,No,Mild,0
TXN02327,U02327,20.0,Other,6.82,2.45,0.18,4.18,8.08,230.0,117,7.84,Medium,Yes,Mild,0
TXN02328,U02328,19.0,Male,11.24,4.11,0.84,5.63,4.57,28.0,49,12.61,Medium,No,Severe,1
TXN02329,U02329,25.0,Other,9.93,4.37,1.93,1.83,,45.0,111,11.67,High,No,Moderate,1
TXN02330,U02330,23.0,Female,10.56,1.09,1.13,3.14,5.19,238.0,41,11.42,High,Yes,Moderate,1
TXN02331,U02331,27.0,Other,6.03,0.63,0.23,2.38,7.15,28.0,144,9.01,High,Yes,Mild,0
TXN02332,U02332,33.0,Other,6.61,3.02,2.08,3.13,5.89,44.0,115,7.65,Low,No,Mild,0
TXN02333,U02333,25.0,Other,9.95,0.83,0.12,0.94,5.51,60.0,172,11.22,Low,Yes,Severe,1
TXN02334,U02334,26.0,Female,3.96,5.95,2.27,4.04,5.91,89.0,120,6.35,Low,No,Moderate,1
TXN02335,U02335,21.0,Male,7.7,4.89,0.63,2.35,6.54,103.0,176,9.21,Low,Yes,Moderate,1
TXN02336,U02336,19.0,Female,4.17,5.43,1.15,2.55,7.85,135.0,41,5.13,Low,No,Moderate,1
TXN02337,U02337,21.0,Other,11.31,5.18,0.66,5.24,8.47,23.0,101,11.98,Medium,No,Moderate,1
TXN02338,U02338,35.0,Male,10.21,5.17,0.87,1.2,6.87,95.0,85,11.92,High,Yes,Severe,1
TXN02339,U02339,31.0,Male,3.75,1.27,1.56,2.28,6.98,227.0,87,5.01,Low,Yes,,0
TXN02340,U02340,26.0,Female,9.25,1.32,2.15,5.1,5.36,38.0,77,11.92,Low,No,Moderate,1
TXN02341,U02341,29.0,Male,3.37,5.69,3.35,5.29,8.61,28.0,54,4.82,Medium,Yes,Severe,1
TXN02342,U02342,25.0,Other,9.03,2.75,1.53,0.63,6.54,220.0,38,11.71,High,Yes,Moderate,1
TXN02343,U02343,22.0,Male,9.6,5.16,1.51,4.12,7.2,247.0,92,11.92,Medium,Yes,Severe,1
TXN02344,U02344,19.0,Male,4.98,0.93,0.37,4.66,6.82,48.0,158,7.06,Medium,Yes,Severe,0
TXN02345,U02345,25.0,Other,4.41,4.0,1.78,3.73,4.51,99.0,130,5.01,Medium,No,,0
TXN02346,U02346,26.0,Male,10.13,4.94,3.61,2.99,5.83,229.0,143,11.78,Low,Yes,Moderate,1
TXN02347,U02347,21.0,Male,5.36,4.94,3.05,2.64,5.92,52.0,54,7.0,High,No,Severe,1
TXN02348,U02348,32.0,Other,9.53,0.65,0.86,5.96,6.52,86.0,173,11.6,High,No,Moderate,1
TXN02349,U02349,25.0,Male,5.22,1.09,0.92,4.61,8.99,93.0,37,6.18,High,No,Mild,0
TXN02350,U02350,18.0,Female,10.5,0.59,0.67,4.67,6.53,79.0,31,12.76,High,Yes,Severe,1
TXN02351,U02351,30.0,Female,5.17,4.27,0.14,0.65,6.9,123.0,179,6.5,Medium,Yes,Moderate,1
TXN02352,U02352,25.0,Other,6.57,2.64,1.15,0.84,6.48,153.0,117,8.23,Medium,No,Moderate,1
TXN02353,U02353,26.0,Male,7.65,3.07,3.59,1.86,8.14,26.0,28,10.45,Medium,No,Mild,0
TXN02354,U02354,32.0,Other,7.38,5.76,3.45,4.1,5.91,99.0,167,8.37,Low,Yes,Severe,1
TXN02355,U02355,21.0,Male,4.0,5.37,1.77,3.66,7.92,233.0,28,6.98,Medium,Yes,Moderate,1
TXN02356,U02356,26.0,Other,5.58,0.97,3.89,2.46,8.32,128.0,129,6.78,Low,Yes,Mild,0
TXN02357,U02357,31.0,Female,11.86,5.59,1.5,1.39,7.05,47.0,137,14.3,Low,Yes,Moderate,1
TXN02358,U02358,25.0,Male,11.16,5.32,3.03,2.21,7.63,169.0,164,12.11,High,No,Severe,1
TXN02359,U02359,30.0,Other,9.46,5.76,2.45,4.06,6.55,46.0,131,10.5,High,No,Severe,1
TXN02360,U02360,22.0,Other,5.46,3.22,2.89,5.61,5.38,211.0,158,8.02,High,No,Mild,0
TXN02361,U02361,25.0,Other,10.52,1.34,1.92,4.97,6.99,189.0,38,11.67,Low,Yes,Severe,1
TXN02362,U02362,24.0,Male,10.12,5.42,1.93,3.85,6.48,28.0,125,10.63,Medium,Yes,Severe,1
TXN02363,U02363,28.0,Female,7.16,1.19,3.52,1.17,5.11,26.0,115,9.4,High,Yes,Moderate,1
TXN02364,U02364,30.0,Female,5.72,1.65,2.37,4.32,6.52,46.0,90,7.88,High,No,Mild,0
TXN02365,U02365,18.0,Female,10.62,1.77,2.87,1.88,5.1,198.0,40,12.93,Medium,No,Moderate,1
TXN02366,U02366,28.0,Male,4.14,5.09,2.59,2.31,7.3,64.0,114,7.1,Low,Yes,Moderate,1
TXN02367,U02367,19.0,Male,3.75,2.3,0.3,0.89,7.13,69.0,158,4.89,Medium,Yes,,0
TXN02368,U02368,25.0,Female,3.01,4.2,2.22,1.27,7.94,155.0,92,5.18,Medium,Yes,Severe,1
TXN02369,U02369,22.0,Female,4.77,5.63,0.29,1.95,5.68,51.0,141,6.96,Medium,NO,Severe,1
TXN02370,U02370,28.0,Male,9.52,0.89,0.55,5.93,7.97,155.0,155,10.36,Low,Yes,Severe,1
TXN02371,U02371,20.0,Male,7.74,5.91,3.29,1.17,6.23,183.0,176,9.81,High,Yes,Moderate,1
TXN02372,U02372,24.0,Female,6.72,4.71,2.76,2.9,,149.0,63,8.01,High,Yes,Severe,1
TXN02373,U02373,31.0,Male,5.47,5.1,0.59,4.8,7.5,202.0,161,7.81,High,Yes,Severe,1
TXN02374,U02374,35.0,Other,4.34,5.38,3.22,4.93,8.6,64.0,112,7.06,Low,No,Severe,1
TXN02375,U02375,28.0,Other,10.61,1.41,0.75,1.52,7.27,214.0,80,11.76,High,No,Moderate,1
TXN02376,U02376,,Female,9.9,4.51,1.74,1.12,8.87,49.0,34,11.17,Low,Yes,Moderate,1
TXN02377,U02377,26.0,Other,3.22,4.39,0.1,3.59,6.66,235.0,100,4.51,,Yes,Severe,1
TXN02378,U02378,23.0,Male,10.02,3.42,3.72,0.79,8.65,167.0,40,12.24,Low,No,Severe,1
TXN02379,U02379,32.0,Other,4.51,2.77,3.55,5.82,6.28,25.0,70,5.37,Medium,No,,0
TXN02380,U02380,18.0,Female,4.58,2.26,2.63,3.74,8.78,139.0,73,6.88,High,Yes,Mild,0
TXN02381,U02381,28.0,Other,9.87,0.87,3.85,4.99,5.65,135.0,83,12.08,Low,Yes,Severe,1
TXN02382,U02382,24.0,Male,11.89,5.8,1.82,1.7,6.87,57.0,105,13.37,High,No,Severe,1
TXN02383,U02383,21.0,Male,4.44,5.71,1.17,5.18,5.42,27.0,18,6.3,Medium,No,Moderate,1
TXN02384,U02384,34.0,Female,9.29,3.68,0.66,1.89,7.37,55.0,145,10.96,Low,Yes,Moderate,1
TXN02385,U02385,34.0,Female,7.72,0.96,2.55,1.76,6.42,110.0,89,9.58,Low,Yes,Mild,0
TXN02386,U02386,22.0,Female,3.06,3.89,3.38,3.53,5.12,140.0,79,5.63,Low,No,,0
TXN02387,U02387,31.0,Female,9.86,1.65,1.58,0.86,7.31,207.0,98,11.24,Low,Yes,Moderate,1
TXN02388,U02388,20.0,Male,3.29,1.13,1.21,3.46,5.65,52.0,47,4.86,Low,Yes,,0
TXN02389,U02389,24.0,Other,6.77,5.98,0.54,1.82,4.67,210.0,150,7.85,High,Yes,Severe,1
TXN02390,U02390,22.0,Other,10.89,4.02,0.79,3.01,8.13,167.0,44,13.84,,Yes,Moderate,1
TXN02391,U02391,21.0,Male,10.84,4.4,0.88,2.82,8.55,,171,12.3,High,No,Severe,1
TXN02392,U02392,25.0,Male,4.86,0.51,1.5,5.5,4.79,24.0,114,5.61,Medium,No,Moderate,0
TXN02393,U02393,18.0,Other,9.17,2.08,3.16,2.32,4.62,104.0,39,10.89,Medium,Yes,Severe,1
TXN02394,U02394,23.0,Other,7.64,3.72,1.18,1.15,4.53,229.0,19,9.78,Medium,No,Mild,0
TXN02395,U02395,24.0,Other,4.1,5.1,2.83,2.55,7.64,198.0,56,4.93,High,Yes,Severe,1
TXN02396,U02396,35.0,Female,4.74,3.01,1.78,2.17,6.07,89.0,29,7.63,,No,Mild,0
TXN02397,U02397,23.0,Female,11.45,4.6,2.71,3.78,4.71,47.0,37,12.24,Medium,Yes,Severe,1
TXN02398,U02398,34.0,Other,9.17,5.09,1.85,4.37,6.98,65.0,117,9.77,Low,No,Severe,1
TXN02399,U02399,,Other,11.72,0.61,3.63,2.47,8.56,248.0,144,12.24,High,No,Moderate,1
TXN02400,U02400,31.0,,3.61,5.39,3.37,5.05,5.09,175.0,71,5.03,High,No,Severe,1
TXN02401,U02401,29.0,Other,8.37,1.5,1.3,4.86,7.04,133.0,97,9.98,High,Yes,Moderate,1
TXN02402,U02402,24.0,Female,10.07,5.94,3.19,1.73,7.69,214.0,99,11.74,Low,No,Severe,1
TXN02403,U02403,21.0,Other,3.79,2.64,2.2,5.88,,155.0,161,5.45,Low,Yes,Mild,0
TXN02404,U02404,23.0,Female,4.63,4.77,0.81,4.4,7.18,116.0,30,5.15,High,Yes,Severe,1
TXN02405,U02405,31.0,Female,9.13,0.89,2.69,4.0,8.5,170.0,173,11.43,Low,No,Severe,1
TXN02406,U02406,21.0,Male,9.66,4.61,2.92,3.65,7.9,142.0,162,12.37,High,Yes,Severe,1
TXN02407,U02407,28.0,Other,9.26,5.64,3.65,5.21,5.49,153.0,139,11.63,,No,Moderate,1
TXN02408,U02408,29.0,Female,9.6,5.8,2.24,3.88,6.28,186.0,41,11.47,Medium,Yes,Severe,1
TXN02409,U02409,25.0,Female,3.46,5.5,2.27,4.05,6.62,147.0,165,4.67,High,No,Severe,1
TXN02410,U02410,32.0,Male,9.16,4.03,1.01,4.9,5.75,237.0,26,10.79,High,Yes,Severe,1
TXN02411,U02411,30.0,Other,8.76,5.59,1.14,1.78,,232.0,105,11.74,Low,No,Moderate,1
TXN02412,U02412,26.0,Other,5.25,3.69,3.68,1.65,7.25,104.0,175,7.34,High,Yes,Mild,0
TXN02413,U02413,31.0,Female,6.27,5.2,1.8,4.66,8.65,147.0,99,7.81,High,Yes,Severe,1
TXN02414,U02414,34.0,Female,5.78,5.03,3.96,4.22,6.7,197.0,68,6.42,Medium,Yes,Severe,1
TXN02415,U02415,30.0,Other,3.85,5.57,2.55,1.56,7.46,184.0,175,4.36,High,Yes,Severe,1
TXN02416,U02416,23.0,Other,4.34,1.59,2.85,2.27,4.56,68.0,119,6.29,High,No,,0
TXN02417,U02417,28.0,Female,9.14,0.74,0.75,0.98,9.0,55.0,115,10.43,Low,No,Moderate,1
TXN02418,U02418,28.0,Female,10.28,2.07,1.8,1.94,7.6,68.0,50,13.2,Low,No,Severe,1
TXN02419,U02419,20.0,Male,5.63,4.86,1.32,0.68,5.59,111.0,95,7.05,High,No,Moderate,1
TXN02420,U02420,19.0,Male,3.37,1.12,1.01,1.57,8.88,87.0,107,5.28,Medium,No,,0
TXN02421,U02421,21.0,f,7.96,1.87,2.65,1.01,7.36,142.0,18,10.57,Medium,Yes,Moderate,1
TXN02422,U02422,30.0,Female,3.93,1.35,3.48,5.48,6.93,80.0,176,4.5,Medium,No,Mild,0
TXN02423,U02423,35.0,Male,9.25,1.87,0.02,1.91,6.16,227.0,102,11.2,Low,Yes,Severe,1
TXN02424,U02424,28.0,Male,6.86,3.25,1.95,3.46,8.11,99.0,70,7.94,Low,No,Moderate,1
TXN02425,U02425,19.0,Other,5.37,5.03,0.14,3.36,7.62,231.0,77,6.87,Medium,Yes,Severe,1
TXN02426,U02426,18.0,Other,4.65,4.27,0.6,3.6,6.19,106.0,20,6.15,Medium,Yes,,1
TXN02427,U02427,32.0,Other,3.21,4.47,3.82,4.23,5.28,34.0,68,5.17,Low,No,Severe,1
TXN02428,U02428,19.0,Other,7.11,3.8,3.58,5.52,6.22,206.0,33,8.99,Low,Yes,Mild,0
TXN02429,U02429,20.0,Male,9.67,1.37,3.68,4.81,7.24,48.0,15,12.3,Low,Yes,Severe,1
TXN02430,U02430,23.0,Male,4.56,2.8,-1.44,5.44,5.07,57.0,145,5.64,Medium,No,Mild,0
TXN02431,U02431,32.0,Female,10.01,2.24,2.48,2.28,7.81,157.0,128,12.48,High,Yes,Moderate,1
TXN02432,U02432,24.0,Female,4.36,4.31,2.07,4.32,7.84,40.0,57,5.91,High,Yes,Severe,1
TXN02433,U02433,31.0,Other,9.33,2.51,2.32,1.26,8.46,145.0,119,9.86,High,No,Moderate,1
TXN02434,U02434,31.0,Other,10.98,5.73,1.76,4.32,5.66,229.0,102,11.92,Medium,Yes,Severe,1
TXN02435,U02435,32.0,Female,9.25,3.08,2.19,3.45,4.56,20.0,170,10.43,Medium,No,Severe,1
TXN02436,U02436,19.0,Other,11.95,0.98,3.62,3.33,7.23,59.0,154,13.22,Medium,Yes,Moderate,1
